id;pos_x;pos_y;pos_z;degree;isAtSampleBorder;regions
2685275;1993.0;2374.0;1216.0;3;0;['PAL']
2685288;1020.0;2393.0;1216.0;3;0;['PAL']
2685301;893.0;2427.0;1216.0;3;0;['PAL']
2685305;1026.33;2429.33;1215.67;4;0;['PAL']
2685312;2232.0;2439.0;1216.0;3;0;['PAL']
2685313;871.667;2440.0;1215.33;3;0;['PAL']
2685327;1026.33;2470.67;1215.33;3;0;['PAL']
2685328;2201.0;2472.0;1216.0;3;0;['PAL']
2685338;897.0;2495.2;1214.4;5;0;['PAL']
2685343;820.0;2500.0;1216.0;3;0;['PAL']
2685345;867.0;2504.0;1216.0;3;0;['PAL']
2685350;2179.33;2515.67;1215.33;3;0;['PAL']
2685366;2201.0;2540.33;1215.67;3;0;['PAL']
2685375;885.0;2557.67;1215.33;3;0;['PAL']
2685384;809.0;2564.0;1216.0;3;0;['PAL']
2685386;2263.0;2567.0;1216.0;3;0;['PAL']
2685390;2288.33;2570.67;1215.67;3;0;['PAL']
2685397;813.5;2592.5;1215.5;4;0;['PAL']
2685402;2357.0;2602.25;1215.25;4;0;['PAL']
2685413;767.0;2616.5;1215.25;4;0;['PAL']
2685427;2330.33;2637.33;1215.67;3;0;['PAL']
2685442;2365.0;2655.33;1215.33;3;0;['PAL']
2685463;2377.67;2684.33;1215.33;3;0;['PAL']
2685467;2353.67;2692.67;1215.33;3;0;['PAL']
2685485;572.0;2721.0;1216.0;3;0;['LA']
2685502;543.0;2748.5;1215.33;4;0;['LA']
2685504;580.0;2754.0;1216.0;3;0;['LA']
2685509;2622.0;2762.0;1216.0;3;0;['LA']
2685522;2622.33;2781.33;1215.67;3;0;['LA']
2685527;2533.0;2786.0;1216.0;3;0;['LA']
2685529;2607.0;2788.0;1216.0;3;0;['LA']
2685540;547.667;2802.67;1215.67;3;0;['LA']
2685550;506.0;2810.0;1216.0;3;0;['LA']
2685557;2636.0;2822.0;1216.0;3;0;['LA']
2685570;617.75;2836.5;1215.25;4;0;['LA']
2685574;2139.0;2842.0;1216.0;3;0;['HY']
2685575;544.667;2843.33;1215.67;3;0;['LA']
2685584;2562.0;2853.0;1216.0;3;0;['LA']
2685585;638.0;2854.0;1216.0;3;0;['LA']
2685588;2593.5;2860.5;1216.0;4;0;['LA']
2685594;2147.33;2870.67;1215.67;3;0;['HY']
2685603;644.0;2880.0;1216.0;3;0;['LA']
2685610;533.0;2892.0;1216.0;3;0;['LA']
2685619;1007.33;2898.33;1215.67;3;0;['HY']
2685620;2125.5;2898.5;1215.5;5;0;['HY']
2685621;567.333;2900.33;1215.33;3;0;['LA']
2685634;2405.0;2925.0;1216.0;3;0;['HPF']
2685641;2467.67;2929.67;1215.33;3;0;['HPF']
2685652;2415.0;2944.5;1214.83;4;0;['HPF']
2685655;1028.67;2949.33;1215.33;3;0;['HY']
2685662;2518.0;2963.0;1216.0;3;0;['HPF']
2685667;749.0;2970.0;1216.0;3;0;['HPF']
2685669;2516.0;2971.0;1216.0;3;0;['HPF']
2685687;2275.0;2985.0;1216.0;3;0;['HPF']
2685693;723.667;2987.67;1215.33;3;0;['HPF']
2685697;2303.0;2992.0;1216.0;3;0;['HPF']
2685707;814.333;3005.33;1215.67;3;0;['HPF']
2685712;829.667;3011.33;1215.67;3;0;['HPF']
2685718;2578.0;3017.0;1216.0;3;0;['HPF']
2685719;783.0;3018.0;1216.0;3;0;['HPF']
2685725;2438.5;3026.5;1215.5;4;0;['HPF']
2685728;599.0;3027.0;1216.0;3;0;['HPF']
2685729;708.0;3026.33;1215.67;3;0;['HPF']
2685734;672.0;3030.0;1216.0;3;0;['HPF']
2685741;2282.0;3036.0;1216.0;3;0;['HPF']
2685746;663.0;3041.0;1216.0;3;0;['HPF']
2685749;2497.0;3047.0;1216.0;3;0;['HPF']
2685750;729.0;3049.0;1216.0;3;0;['HPF']
2685756;2295.0;3054.33;1215.67;3;0;['HPF']
2685765;707.667;3066.67;1215.67;3;0;['HPF']
2685767;872.5;3068.5;1215.5;4;0;['HPF']
2685768;883.333;3071.0;1215.33;3;0;['HPF']
2685771;2466.0;3076.0;1216.0;3;0;['HPF']
2685772;2288.33;3076.33;1216.0;3;0;['HPF']
2685774;568.0;3080.0;1216.0;3;0;['HPF']
2685778;2527.0;3081.0;1216.0;3;0;['HPF']
2685780;639.0;3082.0;1216.0;3;0;['HPF']
2685786;767.25;3087.0;1215.5;4;0;['HPF']
2685789;585.667;3088.67;1215.33;3;0;['HPF']
2685790;2501.67;3091.33;1215.33;3;0;['HPF']
2685794;2389.5;3099.5;1216.0;4;0;['HPF']
2685797;2532.67;3102.67;1215.67;3;0;['HPF']
2685798;807.333;3104.33;1215.33;3;0;['HPF']
2685800;2204.0;3106.0;1216.0;3;0;['HPF']
2685804;563.4;3115.2;1215.2;5;0;['HPF']
2685805;622.0;3117.0;1216.0;3;0;['HPF']
2685810;822.0;3123.0;1216.0;3;0;['HPF']
2685813;921.667;3128.67;1215.33;3;0;['HPF']
2685814;2290.0;3129.0;1216.0;3;0;['HPF']
2685815;2470.33;3129.67;1215.33;3;0;['HPF']
2685818;844.0;3135.0;1216.0;3;0;['HPF']
2685821;742.0;3136.0;1216.0;3;0;['HPF']
2685824;2502.0;3140.0;1216.0;3;0;['HPF']
2685836;2546.33;3152.33;1215.33;4;0;['HPF']
2685837;829.667;3155.67;1215.33;3;0;['HPF']
2685839;878.667;3156.33;1215.33;3;0;['HPF']
2685840;2452.33;3156.0;1215.33;3;0;['HPF']
2685842;661.0;3160.0;1216.0;3;0;['HPF']
2685865;2424.0;3180.0;1216.0;3;0;['HPF']
2685869;653.0;3186.0;1216.0;3;0;['HPF']
2685873;2382.0;3193.0;1216.0;3;0;['HPF']
2685874;2492.0;3196.0;1216.0;3;0;['HPF']
2685877;2306.33;3199.33;1215.67;3;0;['CA1sp']
2685878;2381.67;3201.33;1216.0;3;0;['HPF']
2685880;2601.0;3207.0;1216.0;3;0;['HPF']
2685881;637.333;3209.33;1215.33;3;0;['HPF']
2685884;763.333;3210.5;1214.5;4;0;['HPF']
2685886;891.0;3213.0;1216.0;4;0;['HPF']
2685893;730.0;3224.67;1215.33;3;0;['HPF']
2685894;873.0;3227.0;1216.0;3;0;['HPF']
2685898;636.0;3230.0;1216.0;3;0;['HPF']
2685901;2522.0;3231.67;1215.67;3;0;['HPF']
2685907;663.667;3238.0;1215.67;3;0;['HPF']
2685912;749.0;3244.0;1216.0;3;0;['HPF']
2685917;768.0;3250.0;1216.0;3;0;['HPF']
2685918;724.0;3251.0;1216.0;3;0;['HPF']
2685922;769.0;3252.0;1216.0;3;0;['HPF']
2685929;568.0;3255.0;1216.0;3;0;['HPF']
2685935;742.0;3258.0;1216.0;3;0;['HPF']
2685938;638.5;3263.5;1215.5;4;0;['HPF']
2685943;584.333;3269.33;1215.33;3;0;['HPF']
2685949;2257.33;3276.0;1215.67;3;0;['CA1sp']
2686031;835.0;3368.0;1216.0;3;0;['HPF']
2687621;2018.0;2340.0;1217.0;3;0;['PAL']
2687636;1056.0;2365.0;1217.0;3;0;['PAL']
2687675;1031.0;2443.0;1217.0;3;0;['PAL']
2687689;1015.0;2458.0;1217.0;3;0;['PAL']
2687691;939.0;2461.0;1217.0;3;0;['PAL']
2687697;886.0;2465.33;1216.33;4;0;['PAL']
2687701;2273.25;2470.5;1215.75;4;0;['PAL']
2687702;972.0;2473.0;1217.0;3;0;['PAL']
2687707;954.333;2481.67;1216.33;3;0;['PAL']
2687710;2286.0;2487.25;1216.5;4;0;['PAL']
2687712;877.667;2489.33;1216.67;3;0;['PAL']
2687730;810.667;2518.33;1216.33;3;0;['PAL']
2687747;2266.0;2534.5;1216.0;4;0;['PAL']
2687750;794.0;2538.0;1217.0;3;0;['PAL']
2687776;778.0;2577.0;1217.0;3;0;['PAL']
2687778;806.667;2578.0;1216.67;3;0;['PAL']
2687784;886.0;2589.0;1217.0;3;0;['PAL']
2687798;866.0;2613.0;1217.0;3;0;['PAL']
2687801;2275.67;2621.33;1216.67;3;0;['PAL']
2687838;2581.0;2658.0;1217.0;3;0;['LA']
2687845;788.0;2666.0;1217.0;3;0;['PAL']
2687858;2369.0;2683.0;1217.0;3;0;['PAL']
2687871;766.0;2706.0;1217.0;3;0;['PAL']
2687913;548.0;2768.0;1217.0;3;0;['LA']
2687918;514.667;2774.33;1216.33;3;0;['LA']
2687935;518.667;2800.33;1216.67;3;0;['LA']
2687979;590.0;2859.0;1217.0;3;0;['LA']
2687991;2524.67;2874.0;1216.33;3;0;['LA']
2687995;551.0;2878.0;1217.0;3;0;['LA']
2687999;2122.0;2882.0;1217.0;3;0;['HY']
2688005;1001.0;2891.0;1217.0;3;0;['HY']
2688035;2431.0;2936.0;1217.0;3;0;['HPF']
2688041;2456.2;2942.2;1215.8;4;0;['HPF']
2688044;2440.0;2947.0;1217.0;3;0;['HPF']
2688050;2496.0;2952.0;1217.0;3;0;['HPF']
2688053;2559.0;2954.0;1217.0;3;0;['HPF']
2688057;2305.0;2960.0;1217.0;3;0;['HPF']
2688060;2369.0;2968.0;1217.0;3;0;['HPF']
2688076;2546.0;2989.5;1216.5;4;0;['HPF']
2688077;2595.67;2989.33;1216.67;3;0;['HPF']
2688084;856.0;3000.0;1217.0;3;0;['HPF']
2688092;649.0;3007.0;1217.0;3;0;['HPF']
2688094;1972.67;3007.33;1216.67;3;0;['HY']
2688098;644.0;3014.0;1217.0;3;0;['HPF']
2688101;2305.0;3023.0;1217.0;3;0;['HPF']
2688106;650.0;3026.0;1217.0;3;0;['HPF']
2688116;2313.67;3034.33;1216.33;3;0;['HPF']
2688119;2506.0;3037.0;1217.0;3;0;['HPF']
2688125;2296.0;3043.0;1217.0;3;0;['HPF']
2688126;2445.0;3041.5;1216.33;4;0;['HPF']
2688128;2253.0;3044.0;1217.0;3;0;['HPF']
2688132;2250.67;3046.33;1216.67;3;0;['HPF']
2688133;2558.67;3047.0;1216.67;3;0;['HPF']
2688135;2469.0;3048.0;1217.0;3;0;['HPF']
2688144;2355.67;3054.67;1216.67;3;0;['HPF']
2688153;571.667;3061.33;1216.33;3;0;['HPF']
2688167;781.0;3078.0;1217.0;3;0;['HPF']
2688179;2306.0;3093.0;1217.0;3;0;['HPF']
2688182;586.0;3101.0;1217.0;3;0;['HPF']
2688183;924.5;3100.83;1216.17;5;0;['HPF']
2688192;2381.67;3109.33;1216.33;3;0;['HPF']
2688200;591.0;3116.0;1217.0;3;0;['HPF']
2688201;567.0;3118.0;1217.0;3;0;['HPF']
2688202;588.5;3117.5;1216.5;4;0;['HPF']
2688203;707.0;3118.33;1216.33;3;0;['HPF']
2688204;2255.0;3119.0;1217.0;3;0;['HPF']
2688206;2529.67;3119.33;1216.67;3;0;['HPF']
2688208;851.667;3122.33;1216.33;3;0;['HPF']
2688209;2274.0;3123.0;1217.0;3;0;['HPF']
2688213;2579.0;3127.0;1217.0;3;0;['HPF']
2688216;2240.0;3130.0;1217.0;3;0;['HPF']
2688226;2623.0;3142.0;1217.0;3;0;['HPF']
2688230;584.667;3151.33;1216.67;3;0;['HPF']
2688240;2490.0;3166.0;1217.0;3;0;['HPF']
2688241;2591.0;3170.0;1217.0;3;0;['HPF']
2688244;748.333;3173.33;1216.67;3;0;['HPF']
2688245;870.0;3174.0;1217.0;3;0;['HPF']
2688252;564.333;3182.33;1216.33;3;0;['HPF']
2688253;932.0;3182.0;1217.0;3;0;['HPF']
2688254;2590.0;3181.33;1216.67;3;0;['HPF']
2688257;2519.33;3185.33;1216.33;3;0;['HPF']
2688258;2523.0;3187.0;1217.0;3;0;['HPF']
2688261;2369.5;3190.25;1216.75;4;0;['HPF']
2688263;2552.0;3195.0;1217.0;3;0;['HPF']
2688265;773.333;3197.33;1216.33;3;0;['HPF']
2688267;2469.0;3196.67;1216.33;3;0;['HPF']
2688274;2242.0;3202.0;1217.0;3;0;['HPF']
2688275;916.0;3203.0;1216.25;4;0;['HPF']
2688276;901.333;3205.67;1217.0;3;0;['HPF']
2688280;912.0;3207.0;1217.0;3;0;['HPF']
2688282;2528.0;3209.67;1216.33;3;0;['HPF']
2688293;767.0;3226.0;1217.0;3;0;['HPF']
2688296;2485.5;3229.5;1216.5;4;0;['HPF']
2688297;765.0;3231.0;1217.0;3;0;['HPF']
2688311;670.25;3252.25;1216.0;4;0;['HPF']
2688312;796.4;3252.0;1216.0;4;0;['HPF']
2688328;756.333;3269.33;1216.67;3;0;['HPF']
2688331;2241.33;3271.0;1216.33;3;0;['CA1sp']
2688333;681.0;3273.0;1217.0;3;0;['HPF']
2688361;2317.0;3313.0;1217.0;3;0;['HPF']
2688378;2315.67;3333.67;1216.33;3;0;['HPF']
2688390;838.0;3349.0;1217.0;3;0;['HPF']
2690011;1049.0;2336.0;1218.0;3;0;['PAL']
2690013;1177.33;2338.67;1217.33;3;0;['PAL']
2690042;951.333;2396.67;1217.33;3;0;['PAL']
2690043;2202.67;2397.67;1217.33;3;0;['PAL']
2690051;2068.0;2409.0;1218.0;3;0;['PAL']
2690066;924.333;2432.67;1217.67;3;0;['PAL']
2690071;2234.33;2441.33;1217.33;3;0;['PAL']
2690091;2282.0;2476.0;1218.0;3;0;['PAL']
2690103;2193.0;2498.33;1217.67;3;0;['PAL']
2690110;813.333;2508.33;1218.0;3;0;['PAL']
2690116;2150.25;2520.0;1217.0;4;0;['PAL']
2690127;2332.67;2543.67;1217.33;3;0;['PAL']
2690129;773.667;2552.67;1217.33;3;0;['PAL']
2690133;833.667;2558.33;1217.33;3;0;['PAL']
2690135;934.0;2561.0;1218.0;3;0;['PAL']
2690137;2285.33;2563.33;1217.67;3;0;['PAL']
2690140;2349.33;2567.67;1217.33;3;0;['PAL']
2690164;771.25;2606.25;1217.75;4;0;['PAL']
2690182;760.0;2628.0;1218.0;3;0;['PAL']
2690222;753.333;2681.67;1217.67;3;0;['PAL']
2690253;2334.0;2723.0;1218.0;3;0;['PAL']
2690254;533.333;2727.67;1217.67;3;0;['LA']
2690256;515.0;2730.67;1217.33;3;0;['LA']
2690260;2579.0;2737.67;1217.33;3;0;['LA']
2690263;989.0;2741.0;1218.0;3;0;['HY']
2690291;575.667;2779.33;1217.67;3;0;['LA']
2690300;551.0;2792.0;1218.0;3;0;['LA']
2690327;2568.33;2845.33;1217.33;3;0;['LA']
2690340;505.0;2862.0;1218.0;3;0;['LA']
2690358;537.0;2888.0;1218.0;4;0;['LA']
2690360;603.0;2889.0;1218.0;3;0;['LA']
2690372;527.333;2897.67;1217.33;3;0;['LA']
2690380;580.0;2920.0;1218.0;3;0;['LA']
2690391;2452.0;2931.0;1218.0;3;0;['HPF']
2690396;2341.67;2933.67;1217.33;3;0;['HPF']
2690397;2407.0;2933.67;1217.33;3;0;['HPF']
2690406;2374.0;2944.0;1218.0;3;0;['HPF']
2690410;1014.33;2948.67;1217.33;4;0;['HY']
2690418;770.667;2955.33;1217.67;3;0;['HPF']
2690425;2332.33;2964.67;1217.33;3;0;['HPF']
2690430;2414.0;2975.0;1218.0;3;0;['HPF']
2690439;2276.0;2984.0;1218.0;3;0;['HPF']
2690441;2458.0;2986.0;1218.0;3;0;['HPF']
2690442;663.333;2986.67;1217.67;3;0;['HPF']
2690446;2285.33;2989.33;1217.33;3;0;['HPF']
2690450;676.333;2995.67;1217.67;3;0;['HPF']
2690453;782.333;2997.67;1217.33;3;0;['HPF']
2690454;832.0;2997.0;1218.0;3;0;['HPF']
2690456;2488.67;2998.0;1217.67;3;0;['HPF']
2690457;1162.25;2998.0;1217.25;4;0;['HY']
2690461;702.0;3002.0;1218.0;3;0;['HPF']
2690462;728.0;3003.0;1218.0;3;0;['HPF']
2690463;2600.0;3006.0;1218.0;3;0;['HPF']
2690469;2275.67;3011.33;1217.33;3;0;['HPF']
2690470;1108.0;3012.0;1218.0;3;0;['HY']
2690471;632.0;3013.0;1218.0;3;0;['HPF']
2690475;873.333;3014.67;1217.67;3;0;['HPF']
2690476;2313.67;3015.67;1217.33;3;0;['HPF']
2690477;2580.0;3016.0;1218.0;3;0;['HPF']
2690480;781.0;3022.0;1218.0;3;0;['HPF']
2690481;820.0;3023.0;1218.0;3;0;['HPF']
2690485;815.0;3028.0;1218.0;3;0;['HPF']
2690486;682.0;3029.0;1218.0;3;0;['HPF']
2690490;814.667;3030.67;1218.0;4;0;['HPF']
2690498;2512.0;3034.0;1218.0;3;0;['HPF']
2690510;610.333;3041.33;1217.33;3;0;['HPF']
2690515;2416.0;3043.0;1218.0;3;0;['HPF']
2690520;849.0;3045.0;1218.0;3;0;['HPF']
2690522;2330.0;3045.0;1218.0;3;0;['HPF']
2690523;2515.25;3044.75;1217.25;4;0;['HPF']
2690524;731.0;3046.0;1218.0;3;0;['HPF']
2690526;866.2;3048.8;1216.8;5;0;['HPF']
2690528;2281.0;3051.0;1218.0;3;0;['HPF']
2690530;890.5;3055.0;1218.0;4;0;['HPF']
2690534;2318.0;3057.0;1218.0;3;0;['HPF']
2690539;2241.5;3061.0;1217.5;4;0;['HPF']
2690540;2319.0;3061.0;1218.0;3;0;['HPF']
2690547;621.0;3072.67;1217.33;3;0;['HPF']
2690550;2291.33;3074.67;1218.0;3;0;['HPF']
2690551;564.667;3075.67;1217.33;3;0;['HPF']
2690556;2565.67;3078.67;1217.67;3;0;['HPF']
2690557;2429.0;3080.33;1217.67;3;0;['HPF']
2690562;2227.0;3085.0;1218.0;3;0;['HPF']
2690565;2600.5;3089.5;1217.5;4;0;['HPF']
2690567;906.0;3095.0;1217.25;4;0;['HPF']
2690570;2414.33;3097.67;1217.67;3;0;['HPF']
2690578;681.0;3105.0;1218.0;3;0;['HPF']
2690581;693.0;3106.0;1218.0;3;0;['HPF']
2690582;717.0;3106.0;1218.0;3;0;['HPF']
2690583;866.75;3107.25;1217.5;4;0;['HPF']
2690584;2375.0;3108.0;1218.0;3;0;['HPF']
2690585;555.333;3109.33;1217.33;3;0;['HPF']
2690588;2239.0;3111.0;1218.0;3;0;['HPF']
2690592;2533.0;3116.0;1218.0;3;0;['HPF']
2690596;840.0;3120.0;1218.0;3;0;['HPF']
2690602;2390.75;3125.0;1217.0;4;0;['HPF']
2690612;554.0;3133.0;1218.0;3;0;['HPF']
2690613;2391.0;3137.0;1218.0;3;0;['HPF']
2690622;611.667;3144.33;1217.67;3;0;['HPF']
2690628;911.0;3150.0;1218.0;3;0;['HPF']
2690630;2257.0;3154.2;1217.0;4;0;['HPF']
2690631;692.0;3156.0;1218.0;3;0;['HPF']
2690632;783.667;3157.0;1217.67;3;0;['HPF']
2690637;2238.33;3163.0;1217.67;3;0;['HPF']
2690646;2567.0;3173.0;1218.0;3;0;['HPF']
2690651;2370.67;3177.67;1217.67;3;0;['HPF']
2690652;2425.0;3178.0;1218.0;3;0;['HPF']
2690654;2589.0;3179.0;1218.0;3;0;['HPF']
2690655;2616.0;3179.0;1218.0;3;0;['HPF']
2690656;897.0;3181.0;1218.0;3;0;['HPF']
2690657;635.0;3184.0;1218.0;3;0;['HPF']
2690663;690.0;3193.0;1218.0;3;0;['HPF']
2690667;2396.67;3195.67;1217.33;3;0;['HPF']
2690674;2368.33;3202.33;1217.67;3;0;['HPF']
2690675;2303.5;3205.0;1217.0;4;0;['CA1sp']
2690676;2541.0;3204.0;1218.0;3;0;['HPF']
2690677;727.0;3204.5;1217.5;4;0;['HPF']
2690683;2392.67;3210.33;1217.33;3;0;['HPF']
2690688;2588.0;3214.0;1217.5;5;0;['HPF']
2690689;591.0;3216.0;1218.0;3;0;['HPF']
2690697;2572.0;3226.0;1218.0;3;0;['HPF']
2690699;2414.33;3227.33;1217.33;3;0;['HPF']
2690713;630.8;3248.0;1217.0;4;0;['HPF']
2690714;697.0;3248.0;1218.0;3;0;['HPF']
2690724;636.0;3260.0;1218.0;3;0;['HPF']
2690735;773.0;3268.0;1218.0;3;0;['HPF']
2692494;2097.0;2409.0;1219.0;3;0;['PAL']
2692495;2048.33;2409.67;1218.33;3;0;['PAL']
2692511;982.333;2442.67;1218.67;3;0;['PAL']
2692529;2207.0;2473.0;1219.0;3;0;['PAL']
2692534;2103.67;2483.0;1218.33;3;0;['PAL']
2692538;912.0;2489.0;1219.0;3;0;['PAL']
2692540;1000.0;2491.33;1218.33;3;0;['PAL']
2692545;1000.33;2495.67;1219.0;3;0;['PAL']
2692551;2303.0;2506.0;1219.0;3;0;['PAL']
2692556;867.0;2510.0;1219.0;3;0;['PAL']
2692557;869.667;2510.0;1218.33;3;0;['PAL']
2692573;817.667;2537.33;1218.67;3;0;['PAL']
2692576;924.333;2541.83;1217.5;5;0;['PAL']
2692587;2296.0;2562.0;1219.0;3;0;['PAL']
2692598;770.0;2574.0;1219.0;3;0;['PAL']
2692600;800.0;2575.0;1219.0;3;0;['PAL']
2692603;2350.0;2583.0;1219.0;3;0;['PAL']
2692646;787.0;2644.0;1219.0;3;0;['PAL']
2692651;2354.67;2648.67;1218.67;3;0;['PAL']
2692659;842.5;2662.5;1218.5;4;0;['PAL']
2692663;794.333;2670.33;1218.33;3;0;['PAL']
2692699;573.0;2719.0;1219.0;3;0;['LA']
2692767;526.667;2837.33;1218.67;3;0;['LA']
2692779;2591.0;2853.0;1219.0;3;0;['LA']
2692795;552.0;2874.0;1219.0;3;0;['LA']
2692816;1436.67;2893.0;1218.33;3;0;['HY']
2692817;1513.0;2895.0;1218.0;4;0;['HY']
2692828;1429.0;2910.0;1219.0;3;0;['HY']
2692836;998.0;2920.0;1219.0;3;0;['HY']
2692852;1018.0;2946.0;1219.0;3;0;['HY']
2692853;2558.33;2946.33;1218.67;3;0;['HPF']
2692867;788.0;2961.0;1219.0;3;0;['HPF']
2692870;2544.0;2965.0;1219.0;3;0;['HPF']
2692873;2575.5;2968.5;1218.5;4;0;['HPF']
2692883;2322.0;2976.0;1219.0;3;0;['HPF']
2692887;2413.0;2977.67;1218.33;3;0;['HPF']
2692893;2515.0;2983.0;1219.0;3;0;['HPF']
2692895;653.0;2987.0;1219.0;3;0;['HPF']
2692897;2566.33;2987.33;1218.33;3;0;['HPF']
2692900;685.0;2989.5;1218.5;4;0;['HPF']
2692903;2266.0;2993.0;1219.0;3;0;['HPF']
2692906;2591.0;2994.0;1219.0;3;0;['HPF']
2692910;2478.0;2997.0;1219.0;3;0;['HPF']
2692911;855.0;2998.0;1219.0;3;0;['HPF']
2692915;811.667;3004.67;1218.33;3;0;['HPF']
2692917;2569.0;3005.0;1219.0;3;0;['HPF']
2692921;754.0;3012.0;1219.0;3;0;['HPF']
2692925;661.0;3021.0;1219.0;3;0;['HPF']
2692926;684.0;3022.0;1219.0;3;0;['HPF']
2692931;861.0;3025.0;1219.0;3;0;['HPF']
2692950;772.333;3042.33;1218.67;3;0;['HPF']
2692958;2414.0;3046.0;1219.0;3;0;['HPF']
2692960;2617.67;3049.33;1218.33;3;0;['HPF']
2692962;2372.0;3053.67;1218.33;3;0;['HPF']
2692965;2298.0;3058.0;1219.0;3;0;['HPF']
2692969;2251.33;3059.0;1218.67;3;0;['HPF']
2692971;825.667;3063.67;1218.33;3;0;['HPF']
2692977;835.0;3070.0;1219.0;3;0;['HPF']
2692980;884.0;3073.0;1219.0;3;0;['HPF']
2692982;2524.67;3079.0;1218.67;3;0;['HPF']
2692989;619.0;3088.0;1219.0;3;0;['HPF']
2692991;2464.0;3089.0;1219.0;3;0;['HPF']
2692993;2467.67;3091.67;1218.33;3;0;['HPF']
2692997;862.667;3097.67;1218.33;3;0;['HPF']
2693010;913.0;3114.0;1219.0;3;0;['HPF']
2693013;2452.0;3114.33;1218.33;3;0;['HPF']
2693014;660.0;3117.0;1219.0;3;0;['HPF']
2693017;754.333;3120.33;1218.33;3;0;['HPF']
2693020;901.0;3122.5;1218.5;4;0;['HPF']
2693023;831.0;3124.33;1218.67;3;0;['HPF']
2693028;722.0;3128.0;1219.0;3;0;['HPF']
2693036;2527.67;3131.67;1218.33;3;0;['HPF']
2693037;568.0;3134.0;1219.0;3;0;['HPF']
2693039;2199.0;3134.0;1219.0;3;0;['HPF']
2693046;2574.67;3139.33;1218.33;3;0;['HPF']
2693052;2215.0;3148.67;1218.67;3;0;['HPF']
2693054;2424.5;3150.5;1218.5;4;0;['HPF']
2693056;832.0;3152.0;1219.0;3;0;['HPF']
2693057;933.0;3153.0;1219.0;3;0;['HPF']
2693060;2449.67;3156.33;1218.67;3;0;['HPF']
2693061;672.0;3159.0;1219.0;4;0;['HPF']
2693067;2540.0;3163.75;1218.25;4;0;['HPF']
2693069;2512.67;3164.67;1218.33;3;0;['HPF']
2693071;2586.33;3165.33;1218.33;3;0;['HPF']
2693075;713.333;3167.33;1218.67;3;0;['HPF']
2693080;2616.0;3172.0;1219.0;3;0;['HPF']
2693087;850.0;3179.0;1219.0;3;0;['HPF']
2693091;926.0;3181.0;1219.0;3;0;['HPF']
2693095;2376.0;3183.0;1219.0;3;0;['HPF']
2693096;2589.0;3184.0;1219.0;3;0;['HPF']
2693097;2367.0;3185.0;1219.0;3;0;['HPF']
2693108;762.667;3195.67;1218.67;3;0;['HPF']
2693111;2490.0;3198.0;1219.0;3;0;['HPF']
2693115;2569.0;3203.0;1219.0;3;0;['HPF']
2693120;2189.0;3208.0;1219.0;3;0;['HPF']
2693124;2370.67;3215.0;1218.33;3;0;['HPF']
2693125;2554.0;3216.0;1219.0;3;0;['HPF']
2693126;2557.0;3216.0;1219.0;3;0;['HPF']
2693127;613.333;3218.33;1218.33;3;0;['HPF']
2693128;2550.0;3219.0;1219.0;3;0;['HPF']
2693130;650.667;3219.67;1218.67;3;0;['HPF']
2693131;666.0;3221.0;1219.0;3;0;['HPF']
2693132;786.833;3220.5;1217.5;4;0;['HPF']
2693137;586.0;3230.0;1219.0;3;0;['HPF']
2693156;951.0;3260.0;1219.0;3;0;['CA1sp']
2693161;771.0;3266.0;1219.0;3;0;['HPF']
2693165;2257.0;3272.0;1219.0;3;0;['CA1sp']
2693168;708.0;3275.0;1219.0;3;0;['HPF']
2694839;2017.67;2321.67;1219.33;3;0;['PAL']
2694845;1047.0;2335.0;1220.0;3;0;['PAL']
2694851;2080.67;2347.0;1219.67;3;0;['PAL']
2694858;1955.0;2354.0;1220.0;3;0;['PAL']
2694874;1285.0;2379.0;1220.0;3;0;['PAL']
2694891;917.8;2418.8;1219.6;5;0;['PAL']
2694908;872.0;2440.0;1220.0;3;0;['PAL']
2694916;930.0;2455.0;1220.0;3;0;['PAL']
2694917;951.0;2457.0;1220.0;3;0;['PAL']
2694922;2231.67;2472.0;1219.67;3;0;['PAL']
2694924;2228.33;2473.33;1220.0;3;0;['PAL']
2694929;953.333;2481.67;1219.67;3;0;['PAL']
2694936;860.333;2498.67;1219.67;3;0;['PAL']
2694945;913.6;2511.0;1219.0;4;0;['PAL']
2694947;2277.33;2512.33;1219.67;3;0;['PAL']
2694965;2199.33;2538.67;1219.67;3;0;['PAL']
2694969;970.0;2546.0;1220.0;3;0;['PAL']
2694978;811.0;2561.0;1220.0;3;0;['PAL']
2694984;846.0;2571.0;1220.0;3;0;['PAL']
2694986;2331.0;2570.33;1219.67;3;0;['PAL']
2694994;813.0;2585.0;1220.0;3;0;['PAL']
2694997;862.0;2594.0;1220.0;3;0;['PAL']
2695018;804.0;2617.0;1220.0;3;0;['PAL']
2695026;849.333;2623.67;1219.67;3;0;['PAL']
2695030;792.667;2628.33;1219.33;3;0;['PAL']
2695038;760.0;2635.67;1219.33;3;0;['PAL']
2695039;917.0;2636.0;1220.0;3;0;['PAL']
2695042;839.333;2637.33;1220.0;3;0;['PAL']
2695044;2299.67;2642.33;1219.67;3;0;['PAL']
2695071;791.0;2686.0;1220.0;3;0;['PAL']
2695079;2342.0;2690.5;1219.75;4;0;['PAL']
2695083;2331.67;2694.67;1219.67;3;0;['PAL']
